timestamp,district,grid_lat,grid_lon,seasonal_rain_mm,seasonal_rain_threshold_90,actual_rain_mm
2022-06-01 00:00:00,LAT18.75_LON84.0,18.75,84.0,1415.2808,2246.41,3.8775
2022-06-01 00:00:00,LAT18.75_LON84.25,18.75,84.25,1213.5536,2246.41,3.3248
2022-06-01 00:00:00,LAT19.0_LON72.75,19.0,72.75,2552.5144,2246.41,6.9932
2022-06-01 00:00:00,LAT19.0_LON73.0,19.0,73.0,3286.3064,2246.41,9.0036
2022-06-01 00:00:00,LAT19.0_LON73.25,19.0,73.25,4524.531,2246.41,12.396
2022-06-01 00:00:00,LAT19.0_LON73.5,19.0,73.5,1409.289,2246.41,3.8611
2022-06-01 00:00:00,LAT19.0_LON73.75,19.0,73.75,1281.9447,2246.41,3.5122
2022-06-01 00:00:00,LAT19.0_LON74.0,19.0,74.0,1007.4368,2246.41,2.7601
2022-06-01 00:00:00,LAT19.0_LON74.25,19.0,74.25,901.0884,2246.41,2.4687
2022-06-01 00:00:00,LAT19.0_LON74.5,19.0,74.5,855.1535,2246.41,2.3429
2022-06-01 00:00:00,LAT19.0_LON74.75,19.0,74.75,733.0888,2246.41,2.0085
2022-06-01 00:00:00,LAT19.0_LON75.0,19.0,75.0,730.8212,2246.41,2.0022
2022-06-01 00:00:00,LAT19.0_LON75.25,19.0,75.25,519.5888,2246.41,1.4235
2022-06-01 00:00:00,LAT19.0_LON75.5,19.0,75.5,609.6851,2246.41,1.6704
2022-06-01 00:00:00,LAT19.0_LON75.75,19.0,75.75,769.898,2246.41,2.1093
2022-06-01 00:00:00,LAT19.0_LON76.0,19.0,76.0,787.7488,2246.41,2.1582
2022-06-01 00:00:00,LAT19.0_LON76.25,19.0,76.25,966.4631,2246.41,2.6478
2022-06-01 00:00:00,LAT19.0_LON76.5,19.0,76.5,961.5504,2246.41,2.6344
2022-06-01 00:00:00,LAT19.0_LON76.75,19.0,76.75,1000.5167,2246.41,2.7411
2022-06-01 00:00:00,LAT19.0_LON77.0,19.0,77.0,1028.2705,2246.41,2.8172
2022-06-01 00:00:00,LAT19.0_LON77.25,19.0,77.25,1219.7451,2246.41,3.3418
2022-06-01 00:00:00,LAT19.0_LON77.5,19.0,77.5,1535.8837,2246.41,4.2079
2022-06-01 00:00:00,LAT19.0_LON77.75,19.0,77.75,1829.6924,2246.41,5.0129
2022-06-01 00:00:00,LAT19.0_LON78.0,19.0,78.0,1966.3173,2246.41,5.3872
2022-06-01 00:00:00,LAT19.0_LON78.25,19.0,78.25,2058.608,2246.41,5.64
2022-06-01 00:00:00,LAT19.0_LON78.5,19.0,78.5,2250.183,2246.41,6.1649
2022-06-01 00:00:00,LAT19.0_LON78.75,19.0,78.75,1788.8796,2246.41,4.901
2022-06-01 00:00:00,LAT19.0_LON79.0,19.0,79.0,1638.6351,2246.41,4.4894
2022-06-01 00:00:00,LAT19.0_LON79.25,19.0,79.25,1623.0399,2246.41,4.4467
2022-06-01 00:00:00,LAT19.0_LON79.5,19.0,79.5,1774.0104,2246.41,4.8603
2022-06-01 00:00:00,LAT19.0_LON79.75,19.0,79.75,1962.2476,2246.41,5.376
2022-06-01 00:00:00,LAT19.0_LON80.0,19.0,80.0,2039.6036,2246.41,5.588
2022-06-01 00:00:00,LAT19.0_LON80.25,19.0,80.25,1983.0962,2246.41,5.4331
2022-06-01 00:00:00,LAT19.0_LON80.5,19.0,80.5,1914.1917,2246.41,5.2444
2022-06-01 00:00:00,LAT19.0_LON80.75,19.0,80.75,1825.8632,2246.41,5.0024
2022-06-01 00:00:00,LAT19.0_LON81.0,19.0,81.0,1624.6516,2246.41,4.4511
2022-06-01 00:00:00,LAT19.0_LON81.25,19.0,81.25,1610.8765,2246.41,4.4134
2022-06-01 00:00:00,LAT19.0_LON81.5,19.0,81.5,1828.596,2246.41,5.0099
2022-06-01 00:00:00,LAT19.0_LON81.75,19.0,81.75,2025.1614,2246.41,5.5484
2022-06-01 00:00:00,LAT19.0_LON82.0,19.0,82.0,2003.4941,2246.41,5.489
2022-06-01 00:00:00,LAT19.0_LON82.25,19.0,82.25,1898.5844,2246.41,5.2016
2022-06-01 00:00:00,LAT19.0_LON82.5,19.0,82.5,1853.9799,2246.41,5.0794
2022-06-01 00:00:00,LAT19.0_LON82.75,19.0,82.75,1496.8567,2246.41,4.101
2022-06-01 00:00:00,LAT19.0_LON83.0,19.0,83.0,1340.4,2246.41,3.6723
2022-06-01 00:00:00,LAT19.0_LON83.25,19.0,83.25,1343.8527,2246.41,3.6818
2022-06-01 00:00:00,LAT19.0_LON83.5,19.0,83.5,1287.4395,2246.41,3.5272
2022-06-01 00:00:00,LAT19.0_LON83.75,19.0,83.75,1868.0594,2246.41,5.118
2022-06-01 00:00:00,LAT19.0_LON84.0,19.0,84.0,1850.2576,2246.41,5.0692
2022-06-01 00:00:00,LAT19.0_LON84.25,19.0,84.25,1048.5306,2246.41,2.8727
2022-06-01 00:00:00,LAT19.0_LON84.5,19.0,84.5,1066.4755,2246.41,2.9219
2022-06-01 00:00:00,LAT19.25_LON72.75,19.25,72.75,3035.2651,2246.41,8.3158
2022-06-01 00:00:00,LAT19.25_LON73.0,19.25,73.0,3424.1665,2246.41,9.3813
2022-06-01 00:00:00,LAT19.25_LON73.25,19.25,73.25,2961.5479,2246.41,8.1138
2022-06-01 00:00:00,LAT19.25_LON73.5,19.25,73.5,2509.1685,2246.41,6.8744
2022-06-01 00:00:00,LAT19.25_LON73.75,19.25,73.75,1365.2714,2246.41,3.7405
2022-06-01 00:00:00,LAT19.25_LON74.0,19.25,74.0,1224.8495,2246.41,3.3558
2022-06-01 00:00:00,LAT19.25_LON74.25,19.25,74.25,915.3803,2246.41,2.5079
2022-06-01 00:00:00,LAT19.25_LON74.5,19.25,74.5,976.28,2246.41,2.6747
2022-06-01 00:00:00,LAT19.25_LON74.75,19.25,74.75,825.0516,2246.41,2.2604
2022-06-01 00:00:00,LAT19.25_LON75.0,19.25,75.0,632.4549,2246.41,1.7328
2022-06-01 00:00:00,LAT19.25_LON75.25,19.25,75.25,652.5396,2246.41,1.7878
2022-06-01 00:00:00,LAT19.25_LON75.5,19.25,75.5,654.6745,2246.41,1.7936
2022-06-01 00:00:00,LAT19.25_LON75.75,19.25,75.75,842.5884,2246.41,2.3085
2022-06-01 00:00:00,LAT19.25_LON76.0,19.25,76.0,881.458,2246.41,2.415
2022-06-01 00:00:00,LAT19.25_LON76.25,19.25,76.25,851.4006,2246.41,2.3326
2022-06-01 00:00:00,LAT19.25_LON76.5,19.25,76.5,969.1047,2246.41,2.6551
2022-06-01 00:00:00,LAT19.25_LON76.75,19.25,76.75,974.7811,2246.41,2.6706
2022-06-01 00:00:00,LAT19.25_LON77.0,19.25,77.0,863.8425,2246.41,2.3667
2022-06-01 00:00:00,LAT19.25_LON77.25,19.25,77.25,1250.5142,2246.41,3.4261
2022-06-01 00:00:00,LAT19.25_LON77.5,19.25,77.5,1504.337,2246.41,4.1215
2022-06-01 00:00:00,LAT19.25_LON77.75,19.25,77.75,1583.1183,2246.41,4.3373
2022-06-01 00:00:00,LAT19.25_LON78.0,19.25,78.0,1908.1685,2246.41,5.2279
2022-06-01 00:00:00,LAT19.25_LON78.25,19.25,78.25,1997.7216,2246.41,5.4732
2022-06-01 00:00:00,LAT19.25_LON78.5,19.25,78.5,2134.6392,2246.41,5.8483
2022-06-01 00:00:00,LAT19.25_LON78.75,19.25,78.75,2045.4548,2246.41,5.604
2022-06-01 00:00:00,LAT19.25_LON79.0,19.25,79.0,1747.8145,2246.41,4.7885
2022-06-01 00:00:00,LAT19.25_LON79.25,19.25,79.25,1691.1498,2246.41,4.6333
2022-06-01 00:00:00,LAT19.25_LON79.5,19.25,79.5,1787.5516,2246.41,4.8974
2022-06-01 00:00:00,LAT19.25_LON79.75,19.25,79.75,2119.7961,2246.41,5.8077
2022-06-01 00:00:00,LAT19.25_LON80.0,19.25,80.0,2054.1348,2246.41,5.6278
2022-06-01 00:00:00,LAT19.25_LON80.25,19.25,80.25,2024.315,2246.41,5.5461
2022-06-01 00:00:00,LAT19.25_LON80.5,19.25,80.5,1955.9156,2246.41,5.3587
2022-06-01 00:00:00,LAT19.25_LON80.75,19.25,80.75,1758.903,2246.41,4.8189
2022-06-01 00:00:00,LAT19.25_LON81.0,19.25,81.0,1619.8318,2246.41,4.4379
2022-06-01 00:00:00,LAT19.25_LON81.25,19.25,81.25,1603.0057,2246.41,4.3918
2022-06-01 00:00:00,LAT19.25_LON81.5,19.25,81.5,1663.0051,2246.41,4.5562
2022-06-01 00:00:00,LAT19.25_LON81.75,19.25,81.75,2001.7194,2246.41,5.4842
2022-06-01 00:00:00,LAT19.25_LON82.0,19.25,82.0,1988.7084,2246.41,5.4485
2022-06-01 00:00:00,LAT19.25_LON82.25,19.25,82.25,1763.7126,2246.41,4.8321
2022-06-01 00:00:00,LAT19.25_LON82.5,19.25,82.5,1512.2672,2246.41,4.1432
2022-06-01 00:00:00,LAT19.25_LON82.75,19.25,82.75,1438.7627,2246.41,3.9418
2022-06-01 00:00:00,LAT19.25_LON83.0,19.25,83.0,1479.2666,2246.41,4.0528
2022-06-01 00:00:00,LAT19.25_LON83.25,19.25,83.25,1427.8333,2246.41,3.9119
2022-06-01 00:00:00,LAT19.25_LON83.5,19.25,83.5,1409.2794,2246.41,3.861
2022-06-01 00:00:00,LAT19.25_LON83.75,19.25,83.75,1882.2592,2246.41,5.1569
2022-06-01 00:00:00,LAT19.25_LON84.0,19.25,84.0,1806.2242,2246.41,4.9486
2022-06-01 00:00:00,LAT19.25_LON84.25,19.25,84.25,1212.1794,2246.41,3.321
2022-06-01 00:00:00,LAT19.25_LON84.5,19.25,84.5,1246.2928,2246.41,3.4145
2022-06-01 00:00:00,LAT19.25_LON84.75,19.25,84.75,1189.5865,2246.41,3.2591
2022-06-01 00:00:00,LAT19.5_LON72.75,19.5,72.75,3341.64,2246.41,9.1552
2022-06-01 00:00:00,LAT19.5_LON73.0,19.5,73.0,3203.5154,2246.41,8.7768
2022-06-01 00:00:00,LAT19.5_LON73.25,19.5,73.25,3162.681,2246.41,8.6649
2022-06-01 00:00:00,LAT19.5_LON73.5,19.5,73.5,4135.596,2246.41,11.3304
2022-06-01 00:00:00,LAT19.5_LON73.75,19.5,73.75,2037.8154,2246.41,5.5831
2022-06-01 00:00:00,LAT19.5_LON74.0,19.5,74.0,1143.7968,2246.41,3.1337
2022-06-01 00:00:00,LAT19.5_LON74.25,19.5,74.25,938.6041,2246.41,2.5715
2022-06-01 00:00:00,LAT19.5_LON74.5,19.5,74.5,1016.2349,2246.41,2.7842
2022-06-01 00:00:00,LAT19.5_LON74.75,19.5,74.75,891.03,2246.41,2.4412
2022-06-01 00:00:00,LAT19.5_LON75.0,19.5,75.0,910.1334,2246.41,2.4935
2022-06-01 00:00:00,LAT19.5_LON75.25,19.5,75.25,804.1878,2246.41,2.2033
2022-06-01 00:00:00,LAT19.5_LON75.5,19.5,75.5,822.5652,2246.41,2.2536
2022-06-01 00:00:00,LAT19.5_LON75.75,19.5,75.75,873.0342,2246.41,2.3919
2022-06-01 00:00:00,LAT19.5_LON76.0,19.5,76.0,750.6884,2246.41,2.0567
2022-06-01 00:00:00,LAT19.5_LON76.25,19.5,76.25,740.6174,2246.41,2.0291
2022-06-01 00:00:00,LAT19.5_LON76.5,19.5,76.5,714.3426,2246.41,1.9571
2022-06-01 00:00:00,LAT19.5_LON76.75,19.5,76.75,677.9414,2246.41,1.8574
2022-06-01 00:00:00,LAT19.5_LON77.0,19.5,77.0,793.8769,2246.41,2.175
2022-06-01 00:00:00,LAT19.5_LON77.25,19.5,77.25,964.4055,2246.41,2.6422
2022-06-01 00:00:00,LAT19.5_LON77.5,19.5,77.5,1212.2599,2246.41,3.3213
2022-06-01 00:00:00,LAT19.5_LON77.75,19.5,77.75,1439.6573,2246.41,3.9443
2022-06-01 00:00:00,LAT19.5_LON78.0,19.5,78.0,1686.68,2246.41,4.621
2022-06-01 00:00:00,LAT19.5_LON78.25,19.5,78.25,1726.7961,2246.41,4.7309
2022-06-01 00:00:00,LAT19.5_LON78.5,19.5,78.5,1919.3138,2246.41,5.2584
2022-06-01 00:00:00,LAT19.5_LON78.75,19.5,78.75,1827.2482,2246.41,5.0062
2022-06-01 00:00:00,LAT19.5_LON79.0,19.5,79.0,1657.5619,2246.41,4.5413
2022-06-01 00:00:00,LAT19.5_LON79.25,19.5,79.25,1633.088,2246.41,4.4742
2022-06-01 00:00:00,LAT19.5_LON79.5,19.5,79.5,1643.7325,2246.41,4.5034
2022-06-01 00:00:00,LAT19.5_LON79.75,19.5,79.75,2082.1729,2246.41,5.7046
2022-06-01 00:00:00,LAT19.5_LON80.0,19.5,80.0,1924.7998,2246.41,5.2734
2022-06-01 00:00:00,LAT19.5_LON80.25,19.5,80.25,1939.223,2246.41,5.3129
2022-06-01 00:00:00,LAT19.5_LON80.5,19.5,80.5,1888.0656,2246.41,5.1728
2022-06-01 00:00:00,LAT19.5_LON80.75,19.5,80.75,1683.826,2246.41,4.6132
2022-06-01 00:00:00,LAT19.5_LON81.0,19.5,81.0,1684.1772,2246.41,4.6142
2022-06-01 00:00:00,LAT19.5_LON81.25,19.5,81.25,1482.0073,2246.41,4.0603
2022-06-01 00:00:00,LAT19.5_LON81.5,19.5,81.5,1354.8481,2246.41,3.7119
2022-06-01 00:00:00,LAT19.5_LON81.75,19.5,81.75,1577.9601,2246.41,4.3232
2022-06-01 00:00:00,LAT19.5_LON82.0,19.5,82.0,1922.3708,2246.41,5.2668
2022-06-01 00:00:00,LAT19.5_LON82.25,19.5,82.25,2130.7468,2246.41,5.8377
2022-06-01 00:00:00,LAT19.5_LON82.5,19.5,82.5,1356.946,2246.41,3.7177
2022-06-01 00:00:00,LAT19.5_LON82.75,19.5,82.75,1470.2993,2246.41,4.0282
2022-06-01 00:00:00,LAT19.5_LON83.0,19.5,83.0,1630.6494,2246.41,4.4675
2022-06-01 00:00:00,LAT19.5_LON83.25,19.5,83.25,1232.8627,2246.41,3.3777
2022-06-01 00:00:00,LAT19.5_LON83.5,19.5,83.5,1359.7616,2246.41,3.7254
2022-06-01 00:00:00,LAT19.5_LON83.75,19.5,83.75,1530.7325,2246.41,4.1938
2022-06-01 00:00:00,LAT19.5_LON84.0,19.5,84.0,1510.0051,2246.41,4.137
2022-06-01 00:00:00,LAT19.5_LON84.25,19.5,84.25,1323.9584,2246.41,3.6273
2022-06-01 00:00:00,LAT19.5_LON84.5,19.5,84.5,1339.7449,2246.41,3.6705
2022-06-01 00:00:00,LAT19.5_LON84.75,19.5,84.75,1275.5656,2246.41,3.4947
2022-06-01 00:00:00,LAT19.5_LON85.0,19.5,85.0,1451.6295,2246.41,3.9771
2022-06-01 00:00:00,LAT19.75_LON72.5,19.75,72.5,3233.5166,2246.41,8.859
2022-06-01 00:00:00,LAT19.75_LON72.75,19.75,72.75,3336.838,2246.41,9.142
2022-06-01 00:00:00,LAT19.75_LON73.0,19.75,73.0,3061.994,2246.41,8.389
2022-06-01 00:00:00,LAT19.75_LON73.25,19.75,73.25,3944.4497,2246.41,10.8067
2022-06-01 00:00:00,LAT19.75_LON73.5,19.75,73.5,5071.335,2246.41,13.8941
2022-06-01 00:00:00,LAT19.75_LON73.75,19.75,73.75,2082.1118,2246.41,5.7044
2022-06-01 00:00:00,LAT19.75_LON74.0,19.75,74.0,1173.2513,2246.41,3.2144
2022-06-01 00:00:00,LAT19.75_LON74.25,19.75,74.25,852.8516,2246.41,2.3366
2022-06-01 00:00:00,LAT19.75_LON74.5,19.75,74.5,893.9095,2246.41,2.4491
2022-06-01 00:00:00,LAT19.75_LON74.75,19.75,74.75,955.7122,2246.41,2.6184
2022-06-01 00:00:00,LAT19.75_LON75.0,19.75,75.0,1130.7118,2246.41,3.0978
2022-06-01 00:00:00,LAT19.75_LON75.25,19.75,75.25,928.1848,2246.41,2.543
2022-06-01 00:00:00,LAT19.75_LON75.5,19.75,75.5,727.3003,2246.41,1.9926
2022-06-01 00:00:00,LAT19.75_LON75.75,19.75,75.75,586.4508,2246.41,1.6067
2022-06-01 00:00:00,LAT19.75_LON76.0,19.75,76.0,725.898,2246.41,1.9888
2022-06-01 00:00:00,LAT19.75_LON76.25,19.75,76.25,748.3284,2246.41,2.0502
2022-06-01 00:00:00,LAT19.75_LON76.5,19.75,76.5,671.7258,2246.41,1.8403
2022-06-01 00:00:00,LAT19.75_LON76.75,19.75,76.75,620.0332,2246.41,1.6987
2022-06-01 00:00:00,LAT19.75_LON77.0,19.75,77.0,756.729,2246.41,2.0732
2022-06-01 00:00:00,LAT19.75_LON77.25,19.75,77.25,836.5077,2246.41,2.2918
2022-06-01 00:00:00,LAT19.75_LON77.5,19.75,77.5,997.9434,2246.41,2.7341
2022-06-01 00:00:00,LAT19.75_LON77.75,19.75,77.75,1476.1232,2246.41,4.0442
2022-06-01 00:00:00,LAT19.75_LON78.0,19.75,78.0,1631.9474,2246.41,4.4711
2022-06-01 00:00:00,LAT19.75_LON78.25,19.75,78.25,1577.9232,2246.41,4.3231
2022-06-01 00:00:00,LAT19.75_LON78.5,19.75,78.5,1515.9237,2246.41,4.1532
2022-06-01 00:00:00,LAT19.75_LON78.75,19.75,78.75,1413.2054,2246.41,3.8718
2022-06-01 00:00:00,LAT19.75_LON79.0,19.75,79.0,1432.9822,2246.41,3.926
2022-06-01 00:00:00,LAT19.75_LON79.25,19.75,79.25,1316.0697,2246.41,3.6057
2022-06-01 00:00:00,LAT19.75_LON79.5,19.75,79.5,1455.8442,2246.41,3.9886
2022-06-01 00:00:00,LAT19.75_LON79.75,19.75,79.75,1909.5168,2246.41,5.2316
2022-06-01 00:00:00,LAT19.75_LON80.0,19.75,80.0,1886.904,2246.41,5.1696
2022-06-01 00:00:00,LAT19.75_LON80.25,19.75,80.25,1872.0406,2246.41,5.1289
2022-06-01 00:00:00,LAT19.75_LON80.5,19.75,80.5,1820.9036,2246.41,4.9888
2022-06-01 00:00:00,LAT19.75_LON80.75,19.75,80.75,1713.2164,2246.41,4.6937
2022-06-01 00:00:00,LAT19.75_LON81.0,19.75,81.0,1774.2294,2246.41,4.8609
2022-06-01 00:00:00,LAT19.75_LON81.25,19.75,81.25,1526.5222,2246.41,4.1823
2022-06-01 00:00:00,LAT19.75_LON81.5,19.75,81.5,1371.2264,2246.41,3.7568
2022-06-01 00:00:00,LAT19.75_LON81.75,19.75,81.75,1577.3231,2246.41,4.3214
2022-06-01 00:00:00,LAT19.75_LON82.0,19.75,82.0,1601.6724,2246.41,4.3881
2022-06-01 00:00:00,LAT19.75_LON82.25,19.75,82.25,1341.1564,2246.41,3.6744
2022-06-01 00:00:00,LAT19.75_LON82.5,19.75,82.5,1407.7701,2246.41,3.8569
2022-06-01 00:00:00,LAT19.75_LON82.75,19.75,82.75,1406.2656,2246.41,3.8528
2022-06-01 00:00:00,LAT19.75_LON83.0,19.75,83.0,1717.837,2246.41,4.7064
2022-06-01 00:00:00,LAT19.75_LON83.25,19.75,83.25,1671.8152,2246.41,4.5803
2022-06-01 00:00:00,LAT19.75_LON83.5,19.75,83.5,1930.1888,2246.41,5.2882
2022-06-01 00:00:00,LAT19.75_LON83.75,19.75,83.75,1908.7886,2246.41,5.2296
2022-06-01 00:00:00,LAT19.75_LON84.0,19.75,84.0,1842.4478,2246.41,5.0478
2022-06-01 00:00:00,LAT19.75_LON84.25,19.75,84.25,1543.5615,2246.41,4.2289
2022-06-01 00:00:00,LAT19.75_LON84.5,19.75,84.5,1510.7197,2246.41,4.139
2022-06-01 00:00:00,LAT19.75_LON84.75,19.75,84.75,1555.1921,2246.41,4.2608
2022-06-01 00:00:00,LAT19.75_LON85.0,19.75,85.0,1548.3546,2246.41,4.2421
2022-06-01 00:00:00,LAT19.75_LON85.25,19.75,85.25,1273.8971,2246.41,3.4901
2022-06-01 00:00:00,LAT19.75_LON85.5,19.75,85.5,1327.0822,2246.41,3.6358
2022-06-01 00:00:00,LAT20.0_LON72.5,20.0,72.5,2773.6428,2246.41,7.599
2022-06-01 00:00:00,LAT20.0_LON72.75,20.0,72.75,2804.0977,2246.41,7.6825
2022-06-01 00:00:00,LAT20.0_LON73.0,20.0,73.0,3424.1064,2246.41,9.3811
2022-06-01 00:00:00,LAT20.0_LON73.25,20.0,73.25,3320.153,2246.41,9.0963
2022-06-01 00:00:00,LAT20.0_LON73.5,20.0,73.5,3471.2495,2246.41,9.5103
2022-06-01 00:00:00,LAT20.0_LON73.75,20.0,73.75,1332.0988,2246.41,3.6496
2022-06-01 00:00:00,LAT20.0_LON74.0,20.0,74.0,855.6109,2246.41,2.3441
2022-06-01 00:00:00,LAT20.0_LON74.25,20.0,74.25,741.4637,2246.41,2.0314
2022-06-01 00:00:00,LAT20.0_LON74.5,20.0,74.5,728.4843,2246.41,1.9958
2022-06-01 00:00:00,LAT20.0_LON74.75,20.0,74.75,933.9572,2246.41,2.5588
2022-06-01 00:00:00,LAT20.0_LON75.0,20.0,75.0,1193.4862,2246.41,3.2698
2022-06-01 00:00:00,LAT20.0_LON75.25,20.0,75.25,777.4015,2246.41,2.1299
2022-06-01 00:00:00,LAT20.0_LON75.5,20.0,75.5,621.8782,2246.41,1.7038
2022-06-01 00:00:00,LAT20.0_LON75.75,20.0,75.75,686.4284,2246.41,1.8806
2022-06-01 00:00:00,LAT20.0_LON76.0,20.0,76.0,919.0655,2246.41,2.518
2022-06-01 00:00:00,LAT20.0_LON76.25,20.0,76.25,813.7302,2246.41,2.2294
2022-06-01 00:00:00,LAT20.0_LON76.5,20.0,76.5,785.9644,2246.41,2.1533
2022-06-01 00:00:00,LAT20.0_LON76.75,20.0,76.75,948.074,2246.41,2.5975
2022-06-01 00:00:00,LAT20.0_LON77.0,20.0,77.0,1014.2532,2246.41,2.7788
2022-06-01 00:00:00,LAT20.0_LON77.25,20.0,77.25,903.8419,2246.41,2.4763
2022-06-01 00:00:00,LAT20.0_LON77.5,20.0,77.5,1025.8524,2246.41,2.8106
2022-06-01 00:00:00,LAT20.0_LON77.75,20.0,77.75,1519.641,2246.41,4.1634
2022-06-01 00:00:00,LAT20.0_LON78.0,20.0,78.0,1413.7795,2246.41,3.8734
2022-06-01 00:00:00,LAT20.0_LON78.25,20.0,78.25,1349.3032,2246.41,3.6967
2022-06-01 00:00:00,LAT20.0_LON78.5,20.0,78.5,1368.8181,2246.41,3.7502
2022-06-01 00:00:00,LAT20.0_LON78.75,20.0,78.75,1414.8118,2246.41,3.8762
2022-06-01 00:00:00,LAT20.0_LON79.0,20.0,79.0,1453.8048,2246.41,3.983
2022-06-01 00:00:00,LAT20.0_LON79.25,20.0,79.25,1461.9598,2246.41,4.0054
2022-06-01 00:00:00,LAT20.0_LON79.5,20.0,79.5,1764.8508,2246.41,4.8352
2022-06-01 00:00:00,LAT20.0_LON79.75,20.0,79.75,1865.9852,2246.41,5.1123
2022-06-01 00:00:00,LAT20.0_LON80.0,20.0,80.0,1865.8536,2246.41,5.1119
2022-06-01 00:00:00,LAT20.0_LON80.25,20.0,80.25,1831.8333,2246.41,5.0187
2022-06-01 00:00:00,LAT20.0_LON80.5,20.0,80.5,1777.2428,2246.41,4.8692
2022-06-01 00:00:00,LAT20.0_LON80.75,20.0,80.75,1702.361,2246.41,4.664
2022-06-01 00:00:00,LAT20.0_LON81.0,20.0,81.0,1678.1882,2246.41,4.5978
2022-06-01 00:00:00,LAT20.0_LON81.25,20.0,81.25,1503.1064,2246.41,4.1181
2022-06-01 00:00:00,LAT20.0_LON81.5,20.0,81.5,1475.0186,2246.41,4.0411
2022-06-01 00:00:00,LAT20.0_LON81.75,20.0,81.75,1431.93,2246.41,3.9231
2022-06-01 00:00:00,LAT20.0_LON82.0,20.0,82.0,1425.2578,2246.41,3.9048
2022-06-01 00:00:00,LAT20.0_LON82.25,20.0,82.25,1053.2186,2246.41,2.8855
2022-06-01 00:00:00,LAT20.0_LON82.5,20.0,82.5,1388.0287,2246.41,3.8028
2022-06-01 00:00:00,LAT20.0_LON82.75,20.0,82.75,1278.2745,2246.41,3.5021
2022-06-01 00:00:00,LAT20.0_LON83.0,20.0,83.0,1322.3098,2246.41,3.6228
2022-06-01 00:00:00,LAT20.0_LON83.25,20.0,83.25,1779.7253,2246.41,4.876
2022-06-01 00:00:00,LAT20.0_LON83.5,20.0,83.5,1910.534,2246.41,5.2343
2022-06-01 00:00:00,LAT20.0_LON83.75,20.0,83.75,1940.052,2246.41,5.3152
2022-06-01 00:00:00,LAT20.0_LON84.0,20.0,84.0,1930.691,2246.41,5.2896
2022-06-01 00:00:00,LAT20.0_LON84.25,20.0,84.25,1660.708,2246.41,4.5499
2022-06-01 00:00:00,LAT20.0_LON84.5,20.0,84.5,1595.5646,2246.41,4.3714
2022-06-01 00:00:00,LAT20.0_LON84.75,20.0,84.75,1463.766,2246.41,4.0103
2022-06-01 00:00:00,LAT20.0_LON85.0,20.0,85.0,1193.0468,2246.41,3.2686
2022-06-01 00:00:00,LAT20.0_LON85.25,20.0,85.25,1192.6602,2246.41,3.2676
2022-06-01 00:00:00,LAT20.0_LON85.5,20.0,85.5,1243.9486,2246.41,3.4081
2022-06-01 00:00:00,LAT20.0_LON85.75,20.0,85.75,1271.0311,2246.41,3.4823
2022-06-01 00:00:00,LAT20.0_LON86.0,20.0,86.0,1314.5513,2246.41,3.6015
2022-06-01 00:00:00,LAT20.0_LON86.25,20.0,86.25,1518.32,2246.41,4.1598
2022-06-01 00:00:00,LAT20.25_LON72.75,20.25,72.75,2970.8809,2246.41,8.1394
2022-06-01 00:00:00,LAT20.25_LON73.0,20.25,73.0,3564.6704,2246.41,9.7662
2022-06-01 00:00:00,LAT20.25_LON73.25,20.25,73.25,3987.1096,2246.41,10.9236
2022-06-01 00:00:00,LAT20.25_LON73.5,20.25,73.5,1944.6658,2246.41,5.3279
2022-06-01 00:00:00,LAT20.25_LON73.75,20.25,73.75,2247.9487,2246.41,6.1588
2022-06-01 00:00:00,LAT20.25_LON74.0,20.25,74.0,906.1175,2246.41,2.4825
2022-06-01 00:00:00,LAT20.25_LON74.25,20.25,74.25,817.4386,2246.41,2.2396
2022-06-01 00:00:00,LAT20.25_LON74.5,20.25,74.5,784.9455,2246.41,2.1505
2022-06-01 00:00:00,LAT20.25_LON74.75,20.25,74.75,844.1077,2246.41,2.3126
2022-06-01 00:00:00,LAT20.25_LON75.0,20.25,75.0,890.4816,2246.41,2.4397
2022-06-01 00:00:00,LAT20.25_LON75.25,20.25,75.25,780.3016,2246.41,2.1378
2022-06-01 00:00:00,LAT20.25_LON75.5,20.25,75.5,789.4998,2246.41,2.163
2022-06-01 00:00:00,LAT20.25_LON75.75,20.25,75.75,795.4982,2246.41,2.1794
2022-06-01 00:00:00,LAT20.25_LON76.0,20.25,76.0,841.8441,2246.41,2.3064
2022-06-01 00:00:00,LAT20.25_LON76.25,20.25,76.25,819.528,2246.41,2.2453
2022-06-01 00:00:00,LAT20.25_LON76.5,20.25,76.5,814.6667,2246.41,2.232
2022-06-01 00:00:00,LAT20.25_LON76.75,20.25,76.75,824.7732,2246.41,2.2597
2022-06-01 00:00:00,LAT20.25_LON77.0,20.25,77.0,937.355,2246.41,2.5681
2022-06-01 00:00:00,LAT20.25_LON77.25,20.25,77.25,1042.7521,2246.41,2.8569
2022-06-01 00:00:00,LAT20.25_LON77.5,20.25,77.5,1075.4824,2246.41,2.9465
2022-06-01 00:00:00,LAT20.25_LON77.75,20.25,77.75,1246.0774,2246.41,3.4139
2022-06-01 00:00:00,LAT20.25_LON78.0,20.25,78.0,1263.2423,2246.41,3.4609
2022-06-01 00:00:00,LAT20.25_LON78.25,20.25,78.25,1315.5027,2246.41,3.6041
